UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
zharifa,@Zharifa26,2021-11-17T13:29:25.000Z,"zharifa
@Zharifa26
·
Nov 17","Ajang balap motor bergengsi di Mandalika?? Mau nonton cuss ada di mola TV 
IndiHome
@IndiHome
 · Nov 17
Indonesia menjadi tuan rumah pada ajang balap motor bergengsi rider papan atas pada World Superbike (WSBK), di Sirkuit Mandalika. 

Jangan lewatkan pertandingannya, Mandalika Indonesian Round mulai 19 - 21 November 2021
Show this thread",😍 😍 🔥,,,,"['https://pbs.twimg.com/profile_images/1076060230616662016/_6GDncHA_mini.jpg', 'https://pbs.twimg.com/media/FEZPzQ_VEAssTCf?format=jpg&name=small']",https://twitter.com/Zharifa26/status/1460963287722455047
Anak Kecil KW,@Adityatris,2021-11-17T08:06:20.000Z,"Anak Kecil KW
@Adityatris
·
Nov 17","Replying to 
@f1speed_indo
Sumpah eneg bgt, ktika mau cari berita tntang mandalika tpi muncul video2 judul overproud2 kek gni. Apalagi bnyak bgt yg banding2in dan buat2 judul tntang sepang  pdhal ya sepang udh levelnya diatas ya krna lebih tua jga wajar. Fyi, gue ga tnton ya. Itu autoplay yt nya 
13
18
48",😂 😂,13,18,48,"['https://pbs.twimg.com/media/FEYYZXoVIAQ-6h0?format=jpg&name=small', 'https://pbs.twimg.com/media/FEYYZ-kVQAgT4tI?format=jpg&name=small', 'https://pbs.twimg.com/media/FEYYakMUYAAMeaM?format=jpg&name=small']",https://twitter.com/Adityatris/status/1460881981583945731
Primastuti Satrianto,@ImaSatrianto,2021-11-17T04:44:35.000Z,"Primastuti Satrianto
@ImaSatrianto
·
Nov 17","Wah wah wah Mandalika, NTB sedang naik daun. Ringkasan hasil diskusi tema akan diadopsi pada pertemuan tingkat menteri tenaga kerja dan perburuhan G20 yg akan dilangsungkan di Mandalika, NTB tahun depan. Pemerintah Indonesia sedang menjamu tamu2nya melihat keelokan Indonesia.
1
5",,1,,5,['https://pbs.twimg.com/media/FEXqPGQVkAMxC-y?format=jpg&name=small'],https://twitter.com/ImaSatrianto/status/1460831205843030023
detiksport,@detiksport,2021-11-17T05:32:48.000Z,"detiksport
@detiksport
·
Nov 17","Akhir pekan lalu Sirkuit Mandalika gagal menyelenggarakan balapan perdananya. Pengelola Sirkuit Sentul yang sudah berpengalaman pun akan turun tangan membantu.

#GPmandalika
oto.detik.com
Sirkuit Sentul Turun Tangan Bantu Sirkuit Mandalika, Tuntaskan Permasalahan Marshal
Akhir pekan lalu Sirkuit Mandalika gagal menyelenggarakan balapan perdananya. Pengelola Sirkuit Sentul yang sudah berpengalaman pun akan turun tangan membantu.
4
16",,,4,16,['https://pbs.twimg.com/card_img/1458287095462588423/BnIuJXVe?format=jpg&name=small'],https://twitter.com/detiksport/status/1460843339729752065
Areta Mandalika,@AretaRivera,2021-11-17T23:41:00.000Z,"Areta Mandalika
@AretaRivera
·
Nov 18","Untuk meningkatkan konektivitas dan aksesibilitas, masyarakat Mamberamo Provinsi Papua mendapatkan bantuan 1 unit kapal fiber.. 
#PapuaKiniMaju
1
1",,,1,1,['https://pbs.twimg.com/media/FEaXOPFVUAMmtkb?format=jpg&name=small'],https://twitter.com/AretaRivera/status/1461117195501592578
Teguh Prasetya (adek),@teguh_adek,2021-11-17T14:46:54.000Z,"Teguh Prasetya (adek)
@teguh_adek
·
Nov 17","Intinya tuh gini
""kita sih bangga punya Mandalika tapi gak berlebihan juga kali. Malu sama Malaysia yang udah lama. Duh!""",,,,,[],https://twitter.com/teguh_adek/status/1460982786865520645
Yudi Setiawan,@YudiSet16452924,2021-11-17T02:26:51.000Z,"Yudi Setiawan
@YudiSet16452924
·
Nov 17","Halo apa kabar sirkuit Mandalika??
Kenapa balap hanya sekelas ajang Asian championship saja gagal, memalukan, padahal pembukaan sirkuit dibuka oleh presiden dan Meneg BUMN, makanya semuanya juga harus di tangani oleh tangan² profesional, bukan amatiran
1
1",🤭 🤭 🤭,1,1,,[],https://twitter.com/YudiSet16452924/status/1460796545134043137
moserviceid,@moserviceid,2021-11-17T15:12:34.000Z,"moserviceid
@moserviceid
·
Nov 17","Berikut Destinasi Super Prioritas di Danau Toba, Likupang dan Mandalika
1",,1,,,"['https://pbs.twimg.com/media/FEZ5-G9VcAo-6y8?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FEZ5-TVVgAIGCoi?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FEZ5-hlVIAA2Bl7?format=jpg&name=360x360']",https://twitter.com/moserviceid/status/1460989246597066758
John F**king Shelby,@apajarelah,2021-11-17T14:01:57.000Z,"John F**king Shelby
@apajarelah
·
Nov 17","First of all. Dia ngomongin circuit sepang (malaysia), tapi thumbnail nya COTA (amerika) 

Secondly. Gw jujur lbh suka layout sepang daripada mandalika.

Sepang > Mandalika
Anak Kecil KW
@Adityatris
 · Nov 17
Replying to @f1speed_indo
Sumpah eneg bgt, ktika mau cari berita tntang mandalika tpi muncul video2 judul overproud2 kek gni. Apalagi bnyak bgt yg banding2in dan buat2 judul tntang sepang  pdhal ya sepang udh levelnya diatas ya krna lebih tua jga wajar. Fyi, gue ga tnton ya. Itu autoplay yt nya ",🤡 😂 😂,,,,"['https://pbs.twimg.com/profile_images/1373516702189723652/2jcZAy3x_mini.jpg', 'https://pbs.twimg.com/media/FEYYZXoVIAQ-6h0?format=jpg&name=small', 'https://pbs.twimg.com/media/FEYYZ-kVQAgT4tI?format=jpg&name=small', 'https://pbs.twimg.com/media/FEYYakMUYAAMeaM?format=jpg&name=small']",https://twitter.com/apajarelah/status/1460971472776691719
Ndukla,@Ndukla2,2021-11-17T07:11:30.000Z,"Ndukla
@Ndukla2
·
Nov 17","Menyambut ajang Motul FIM Superbike World Championship 2021 seri ke-13 yg digelar di Pertamina Mandalika International Street Circuit, Lombok, NTB, 19-21/11/2021, BRI memberikan beragam promo menarik untuk pembelian tiket balap motor.  
@jokowi
kerjha.com
Promo BRI Sambut World Superbike Mandalika - Kerja Hasil
Kerjha ― Menyambut ajang Motul FIM Superbike World Championship 2021 seri ke-13 yang digelar di Pertamina Mandalika International Street Circuit, Lombok, Nusa Tenggara Barat, 19-21 November 2021, BRI...
5
10",,,5,10,['https://pbs.twimg.com/card_img/1460827441375547399/blxUlQ1P?format=jpg&name=small'],https://twitter.com/Ndukla2/status/1460868179496816644
Areta Mandalika,@AretaRivera,2021-11-17T00:29:41.000Z,"Areta Mandalika
@AretaRivera
·
Nov 17","Dana Otsus Papua Sudah banyak membantu masyarakat dari berbagai bidang mulai dari ekonomi, kesehatan, pendidikan dan infrastruktur. 
Pemekaran Papua Hal Positif
1",,,,1,['https://pbs.twimg.com/media/FEWv5beVgAYGKS9?format=jpg&name=small'],https://twitter.com/AretaRivera/status/1460767058442944519
MKS19,@SaputriKs1,2021-11-17T23:50:24.000Z,"MKS19
@SaputriKs1
·
Nov 18","Jadwal 4 hari kedepan
 Mataram-selong- praya-mandalika-hotel-mataram-unit pamenang-golf KLU- mataram-praya-selong-mataram 
Plng2 teler
1",🤣 🤣 🤣 🤣 🤣,,,1,[],https://twitter.com/SaputriKs1/status/1461119562242355202
Warga bikini bottom,@praspraspraa,2021-11-17T05:17:27.000Z,"Warga bikini bottom
@praspraspraa
·
Nov 17","Serunya IATC di Mandalika ini adalah gabungan dari pembalap muda dan sirkuit baru.

Sirkuit baru yg mereka belum pernah coba akan mengakibatkan banyak kesalahan dilakukan saat pengambilan braking point. Terlebih anak2 muda ini pasti masih suka mengambil risiko 
3",😁,3,,,[],https://twitter.com/praspraspraa/status/1460839480101793792
Iwanbanaran,@iwanbanaran,2021-11-17T12:26:05.000Z,"Iwanbanaran
@iwanbanaran
·
Nov 17","Kawasaki pastikan dukung penuh tim nya berlaga di Mandalika !!
iwanbanaran.com
Kawasaki pastikan dukung penuh tim nya berlaga di Mandalika !! - Iwanbanaran.com
Iwanbanaran.com – Cakkk…pertarungan akan segera dilakukan antara Kawasaki vs Yamaha di Mandalika. Walau posisinya terancam namun Kawasaki memastikan akan mendukung penuh timnya berlaga di Mandalika....
7",,,,7,['https://pbs.twimg.com/card_img/1460947350491443204/NbuFht-d?format=jpg&name=240x240'],https://twitter.com/iwanbanaran/status/1460947346892677120
KOMPAS TV,@KompasTV,2021-11-17T07:08:06.000Z,"KOMPAS TV
@KompasTV
·
Nov 17","Balap ATC di Sirkuit Mandalika Libatkan Belasan Marshal dari Malaysia http://dlvr.it/SCfPx3
11
13
34",,11,13,34,['https://pbs.twimg.com/media/FEYLF2kUcAIpKZl?format=jpg&name=small'],https://twitter.com/KompasTV/status/1460867325737857027
momobil.id,@momobilid,2021-11-17T15:09:32.000Z,"momobil.id
@momobilid
·
Nov 17","Berikut Destinasi Super Prioritas di Danau Toba, Likupang dan Mandalika
1",,1,,,"['https://pbs.twimg.com/media/FEZ5Rh6VkAs5uNH?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FEZ5Rt3VIAwu601?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FEZ5R6oVIAAZzVl?format=jpg&name=360x360']",https://twitter.com/momobilid/status/1460988480398376967
muhammad luthfi,@bahauddinLuthfi,2021-11-17T09:58:43.000Z,"muhammad luthfi
@bahauddinLuthfi
·
Nov 17","Replying to 
@Paul_Denning
 and 
@PataYamahaBRIXX
Maafkan kami om, belum bisa jadi tuan rumah yang baik. Semoga toprak dan tim bisa memastikan juara dunia di mandalika
5",🙏 🙏,,,5,[],https://twitter.com/bahauddinLuthfi/status/1460910263566147587
BKIPM Mataram,@bkipmmataram,2021-11-17T08:08:44.000Z,"BKIPM Mataram
@bkipmmataram
·
Nov 17","Bakti Sosial dilakukan di Panti Sosial Lanjut Usia Mandalika, Yayasan Dharma Laksana, Panti Asuhan NW Jempong.
 ""Berbagi bukan tentang seberapa besar dan seberapa berharganya hal yang kau beri, namun seberapa tulus dan ikhlasnya apa yang ingin kau beri.
1
1
6",,1,1,6,"['https://pbs.twimg.com/media/FEYY7mcUcAEhDvW?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FEYY7nbUUAQ4Dyl?format=jpg&name=360x360']",https://twitter.com/bkipmmataram/status/1460882585463115776
Bragista G. Saputra,@bragistacrosser,2021-11-17T12:32:35.000Z,"Bragista G. Saputra
@bragistacrosser
·
Nov 17","@C_OnielJKT48
 mau ikut balap  WSBK di sirkuit Mandalika lombok nih 
#jeketiselcaday
1",😁,,,1,['https://pbs.twimg.com/media/FEZVS0QVUAo-HYR?format=jpg&name=small'],https://twitter.com/bragistacrosser/status/1460948984449536000
Irfa Hudaya Ekawati,@irfahudaya,2021-11-17T02:22:30.000Z,"Irfa Hudaya Ekawati
@irfahudaya
·
Nov 17","Hasil dari pertemuan tersebut akan diadopsi dalam pertemuan Tingkat Menteri Tenaga Kerja dan Perburuhan G20 yang akan diselenggarakan tahun depan. Di Mandalika NTB nih pertemuannya.
1
2",,1,,2,['https://pbs.twimg.com/media/FEXJt8fVIAElkrV?format=jpg&name=small'],https://twitter.com/irfahudaya/status/1460795451561496576
Lukman Simandjuntak,@hipohan,2021-11-17T00:39:00.000Z,"Lukman Simandjuntak
@hipohan
·
Nov 17","Suka Duka Mandalika 

Unboxing Ducati
Penundaan balapan
Kadiv Ops dipecat krn hina SDM lokal

Note
Satu2nya yg berhasil cuma balap2an tunggal ala 
@jokowi
, itupun dilakukan dengan mengabaikan kondisi Sintang yg banjir, akan masuk awal minggu kelima.
1
6
15",,1,6,15,['https://pbs.twimg.com/media/FEWyB7QVUAM4eFN?format=jpg&name=small'],https://twitter.com/hipohan/status/1460769406703656964
Prof. YesMan,@KickSycophant,2021-11-17T08:45:34.000Z,"Prof. YesMan
@KickSycophant
·
Nov 17","Masuk akal jg trdesak dg viralnya bisnis PCR, permendikbud 30, banjir sintang, mandalika, tiba2 langsung ketutup dg TERORIS..",🤬 🤬,,,,[],https://twitter.com/KickSycophant/status/1460891854094811137
OposisiCerdas.com,@OposisiCerdas,2021-11-17T13:49:36.000Z,"OposisiCerdas.com
@OposisiCerdas
·
Nov 17","Balap ATC di Sirkuit Mandalika Libatkan Belasan Marshal dari Malaysia
oposisicerdas.com
Balap ATC di Sirkuit Mandalika Libatkan Belasan Marshal dari Malaysia
Balapan Idemitsu Asia Talent Cup (IATC) akan digelar pekan ini di Sirkuit Mandalika, Lombok Tengah, Nusa Tenggara Barat (NTB) dengan melibat...
2
12
16",,2,12,16,['https://pbs.twimg.com/card_img/1460968366840037378/XfniLR4S?format=jpg&name=small'],https://twitter.com/OposisiCerdas/status/1460968364499628033
MNC Trijaya 104.6 FM,@mnctrijaya,2021-11-17T08:45:07.000Z,"MNC Trijaya 104.6 FM
@mnctrijaya
·
Nov 17","Presiden Joko Widodo meresmikan sirkuit balapan otomotif Pertamina Mandalika Street Circuit, pada tanggal 12 November 2021. Peresmian ini juga menandai penggunaan untuk pertama kalinya sirkuit kebanggaan nasional tersebut pada ajang World Super Bike Championship.
1",,1,,,['https://pbs.twimg.com/media/FEYhNySVQAQJshd?format=jpg&name=small'],https://twitter.com/mnctrijaya/status/1460891738235490304
"christian duarrr, nmek",@svm__________,2021-11-17T10:24:57.000Z,"christian duarrr, nmek
@svm__________
·
Nov 17",sirkuit mandalika siapanya malika kecap bango?,,,,,[],https://twitter.com/svm__________/status/1460916865614577666
KOMPAS TV,@KompasTV,2021-11-17T11:01:35.000Z,"KOMPAS TV
@KompasTV
·
Nov 17","Penumpang Bandara Internasional Lombok Naik 21 Persen Jelang WSBK Mandalika http://dlvr.it/SCg0xw
1
8",,,1,8,['https://pbs.twimg.com/media/FEZAh21UcAMcGkc?format=jpg&name=small'],https://twitter.com/KompasTV/status/1460926081045721089
Solopos,@soloposdotcom,2021-11-17T09:23:32.000Z,"Solopos
@soloposdotcom
·
Nov 17","WSBK di Sirkuit Mandalika, Pembalap Dunia Mulai Tiba di Indonesia https://solopos.com/wsbk-di-sirkuit-mandalika-pembalap-dunia-mulai-tiba-di-indonesia-1197468?utm_source=dlvr.it&utm_medium=twitter…
1",,,1,,['https://pbs.twimg.com/media/FEYqFu2VkAAfZ7v?format=jpg&name=small'],https://twitter.com/soloposdotcom/status/1460901408492777473
MSNIndonesia,@MSNindonesia,2021-11-17T14:41:10.000Z,"MSNIndonesia
@MSNindonesia
·
Nov 17","Entry List MotoGP 2022 Diumumkan, Bakalan Balapan di Mandalika Semua Nih!
msn.com
Entry List MotoGP 2022 Diumumkan, Bakalan Balapan di Mandalika Semua Nih!
Entry list MotoGP 2022 resmi diumumkan nih sob, simak perubahan-perubahannya dibanding musim ini, ada beberapa yang baru.",,,,,['https://pbs.twimg.com/card_img/1460981346390605825/NBGJW1_k?format=jpg&name=small'],https://twitter.com/MSNindonesia/status/1460981341403582464
CNN Indonesia,@CNNIndonesia,2021-11-17T23:56:40.000Z,"CNN Indonesia
@CNNIndonesia
·
Nov 18","Pembalap WSBK Berdarah Indonesia Tak Sabar Jajal Sirkuit Mandalika
cnnindonesia.com
Pembalap WSBK Berdarah Indonesia Tak Sabar Jajal Sirkuit Mandalika
Pembalap berdarah Indonesia, Michael van der Mark, mengaku tidak sabar untuk balapan pada ajang WSBK Mandalika 2021.
4
8",,,4,8,['https://pbs.twimg.com/card_img/1460201353054097408/nSgF_fN0?format=jpg&name=small'],https://twitter.com/CNNIndonesia/status/1461121138038173702
RANGER PINK,@PenikmatEsTeh1,2021-11-17T02:09:04.000Z,"RANGER PINK
@PenikmatEsTeh1
·
Nov 17","Waahhh... Ga sempet nyoba sirkuit mandalika wong iki... Emaaannn
Nobisuke Nobi
@SempakBolon9
 · Nov 17
Selamat pensiun Legend ",🏍 🏍,,,,"['https://pbs.twimg.com/profile_images/1283684102999162881/2MW3mUmQ_mini.jpg', 'https://pbs.twimg.com/media/FEXFsmcUYAApVKv?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FEXFs9RVQAcWpHw?format=jpg&name=360x360']",https://twitter.com/PenikmatEsTeh1/status/1460792072198180865
OposisiCerdas.com,@OposisiCerdas,2021-11-17T07:51:41.000Z,"OposisiCerdas.com
@OposisiCerdas
·
Nov 17","Everybody Happy Sirkuit Mandalika Diresmikan Presiden Jokowi
oposisicerdas.com
Everybody Happy Sirkuit Mandalika Diresmikan Presiden Jokowi
Peresmian Sirkuit Mandalika di kawasan The Mandalika, Lombok Tengah oleh Presiden Joko Widodo disambut antusias masyarakat Lombok dan NTB se...
8
11",,,8,11,['https://pbs.twimg.com/card_img/1460878296330096646/zZB0CCYV?format=jpg&name=small'],https://twitter.com/OposisiCerdas/status/1460878294178402305
CNN Indonesia,@CNNIndonesia,2021-11-17T05:39:16.000Z,"CNN Indonesia
@CNNIndonesia
·
Nov 17","Juara Dunia 2011: WSBK Mandalika Cocok untuk Duel Juara Dunia
cnnindonesia.com
Juara Dunia 2011: WSBK Mandalika Cocok untuk Duel Juara Dunia
Carlos Checa menyebut balapan WSBK di Sirkuit Mandalika sangat cocok untuk duel perebutan gelar juara dunia.
2
8",,,2,8,['https://pbs.twimg.com/card_img/1460844974967189504/dF6Qm2rL?format=jpg&name=small'],https://twitter.com/CNNIndonesia/status/1460844969334218753
CNN Indonesia,@CNNIndonesia,2021-11-17T09:42:50.000Z,"CNN Indonesia
@CNNIndonesia
·
Nov 17","Ducati Pamer Motor yang Viral Unboxing Ilegal di WSBK Mandalika
cnnindonesia.com
Ducati Pamer Motor yang Viral Unboxing Ilegal di WSBK Mandalika
Motor bernomor 21 milik tim Ducati tunggangan Michael Ruben Rinaldi yang sempat viral karena kasus unboxing ilegal tengah dipersiapkan jelang WSBK Mandalika.
2
17",,,2,17,['https://pbs.twimg.com/card_img/1459646439215165444/YTimJdec?format=jpg&name=small'],https://twitter.com/CNNIndonesia/status/1460906264993488900
udin muklis thinker,@fajaranawawi,2021-11-17T16:50:06.000Z,"udin muklis thinker
@fajaranawawi
·
Nov 17",semoga penonton balap lokal ga kagetan nyampe di kuta mandalika banyak anjing di mana-mana,,,,,[],https://twitter.com/fajaranawawi/status/1461013789894086664
CNN Indonesia,@CNNIndonesia,2021-11-17T23:31:37.000Z,"CNN Indonesia
@CNNIndonesia
·
Nov 18","Top 3 Sports: Ginting Kalah, Redding Santai di Mandalika
cnnindonesia.com
Top 3 Sports: Ginting Kalah, Redding Santai di Mandalika
Berita pilihan dunia olahraga mulai dari Anthony Ginting kalah di babak pertama Indonesia Masters hingga Scott Redding senang di Mandalika.
4",,,,4,['https://pbs.twimg.com/card_img/1461114839766421504/WzQZBkDA?format=jpg&name=small'],https://twitter.com/CNNIndonesia/status/1461114836662689794
TRENDING ISSUE,@Trending_Issue,2021-11-17T03:33:25.000Z,"TRENDING ISSUE
@Trending_Issue
·
Nov 17","Buat 
@erickthohir
 : Mending yang gagal urus sirkuit sentul, jangan dipakai buat urus sirkuit mandalika, nanti amburadul lagi!
5
10",,,5,10,['https://pbs.twimg.com/media/FEXZ5ViVIAcdyYO?format=jpg&name=small'],https://twitter.com/Trending_Issue/status/1460813296806682627
Achmad,@achmadr_rb,2021-11-17T14:20:44.000Z,"Achmad
@achmadr_rb
·
Nov 17","bapak kos gua gaul juga ke sirkuit mandalika wkwkwkw
1",,1,,,[],https://twitter.com/achmadr_rb/status/1460976199824334855
Jawa Pos,@jawapos,2021-11-17T09:42:45.000Z,"Jawa Pos
@jawapos
·
Nov 17","Jelang WSBK di Mandalika, Penumpang di Bandara Lombok Mulai Meningkat
jawapos.com
Jelang WSBK di Mandalika, Penumpang di Bandara Lombok Mulai Meningkat
Jumlah penumpang di Bandara Internasional Lombok, Nusa Tenggara Barat mulai meningkat menjelang penyelenggaraan ajang World Superbike (WSBK) di Sirkuit Mandalik
3",,,,3,['https://pbs.twimg.com/card_img/1460906249134882819/lREcGzbQ?format=jpg&name=small'],https://twitter.com/jawapos/status/1460906244273700869
Hill Pratama,@HillPratama,2021-11-17T12:16:10.000Z,"Hill Pratama
@HillPratama
·
Nov 17","RESMI!
WSBK GP Mandalika (Race)
Sabtu-Minggu, 20-21 November Pkl 14.30 WITA (13.30 WIB)
LIVE ON:
NET. (FTA UHF Digital)
MOLA (OTT/Streaming)
MNC Sports via SPOTV (PayTV: MNC Vision/Parabola: K-Vision)
CC: 
@sporttiaphari
 @idextratime
 @48bolaID
 @WorldSBK
1
1",,1,,1,['https://pbs.twimg.com/media/FEZRmHXVUAMLE-B?format=jpg&name=small'],https://twitter.com/HillPratama/status/1460944850266689545
Zamri Fananie,@FananieZamri,2021-11-17T00:27:37.000Z,"Zamri Fananie
@FananieZamri
·
Nov 17","Replying to 
@democrazymedia
Sepertinya iyya, banjir sintang kegagalan mandalika si nadiem ib hrs dibawah tanah de el el, maka perlu pengalihan issu, nahh . . . .   Menteroriskan ulama lebih efektif daya hebohnya saat ini dibandingkan dengan artis yang terlibat narkoba atau maksyiat
12",,,,12,[],https://twitter.com/FananieZamri/status/1460766538470883334
siberindo.co,@SiberindoC,2021-11-17T02:01:55.000Z,"siberindo.co
@SiberindoC
·
Nov 17",Kru dan Pebalap World Superbike Mulai Berdatangan di Mandalika https://siberindo.co/17/11/2021/kru-dan-pebalap-world-superbike-mulai-berdatangan-di-mandalika/…,,,,,[],https://twitter.com/SiberindoC/status/1460790269780148228
Adiguna Purnama,@adigunap,2021-11-17T03:29:47.000Z,"Adiguna Purnama
@adigunap
·
Nov 17","Pemprov DKI udah deal buat bikin balapan Formula E, tapi sampe sekarang belum ada sirkuitnya.

Kenapa balapannya gak di sirkuit Mandalika aja?

Eh… tapi jadi kayak bukan acara Pemprov DKI ya kalo di Mandalika. Jauh dari Jakarta. Gak keekspos kalo itu acara andalannya Anies. ",😄,,,,[],https://twitter.com/adigunap/status/1460812383119577092
VIVAcoid,@VIVAcoid,2021-11-17T00:41:34.000Z,"VIVAcoid
@VIVAcoid
·
Nov 17","Pembalap World Superbike Telah Tiba di Mandalika, Langsung Jatuh Cinta! http://dlvr.it/SCdjZ3
1
2",,,1,2,['https://pbs.twimg.com/media/FEWynlPUUAEuOna?format=jpg&name=small'],https://twitter.com/VIVAcoid/status/1460770048981667841
Gunawan Budi Utomo,@LightningVoltEn,2021-11-17T15:01:45.000Z,"Gunawan Budi Utomo
@LightningVoltEn
·
Nov 17","Replying to 
@ScherazadeMS
Memang mandalika ini paket komplit. Drama, Komedi, Debat politik dan Balap (kalo jadi) dalam satu event
1
1
4",,1,1,4,[],https://twitter.com/LightningVoltEn/status/1460986521645846529
hoolireds ®,@rezalutfiP,2021-11-17T04:50:39.000Z,"hoolireds ®
@rezalutfiP
·
Nov 17","Replying to 
@txtdrimedia
Salam dari mandalika
The following media includes potentially sensitive content. Change settings
View",,,,,[],https://twitter.com/rezalutfiP/status/1460832734280966147
swarakonsumenindonesia,@swarakonsumeni2,2021-11-17T11:04:08.000Z,"swarakonsumenindonesia
@swarakonsumeni2
·
Nov 17","Polres Lotim Terjunkan 245 Orang Personil Operasi Mandalika
swarakonsumenindonesia.com
Polres Lotim Terjunkan 245 Orang Personil Operasi Mandalika
SKI l Lombok Timur-Pihak Polres Lombok Timur menerjunkan sebanyak 245 orang personel dalam operasi Mandalika Rinjani yang dilaksanakan diwilayah jajaran Polda NTB. Dengan perincian sebanyak 100 ora…",,,,,['https://pbs.twimg.com/card_img/1460927014668484613/hdCnsQw3?format=jpg&name=small'],https://twitter.com/swarakonsumeni2/status/1460926724007419907
